Time,Indoor Temperature(℃),Indoor Humidity(%),Outdoor Temperature(℃),Outdoor Humidity(%),Dew Point(℃),Feels Like(℃),Wind(m/s),Gust(m/s),Wind Direction(°),ABS Pressure(hpa),REL Pressure(hpa),Solar Rad.(w/m2),UVI,Hourly Rain(mm),Event Rain(mm),Daily Rain(mm),Weekly Rain(mm),Monthly Rain(mm),Yearly Rain(mm)
2024/5/10 19:45,26.7,86,25.8,89,23.8,25.8,2.5,2.5,103,1009.9,1009.9,1.4,0,0.3,2.9,2.9,2.9,2.9,2.9
2024/5/10 19:50,26.7,87,25.9,89,23.9,25.9,1.7,2.2,83,1009.9,1009.9,1.1,0,0.2,2.9,2.9,2.9,2.9,2.9
2024/5/10 19:55,26.6,88,25.9,91,24.3,25.9,2.1,2.4,80,1010.0,1010.0,0.8,0,0.1,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:00,26.6,88,26.0,89,24.0,26.0,2.1,2.3,83,1009.8,1009.8,0.6,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:05,26.6,88,26.0,90,24.2,26.0,2.2,2.5,88,1010.0,1010.0,0.3,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:10,26.7,87,26.0,89,24.0,26.0,2.2,2.9,89,1010.0,1010.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:15,26.6,87,26.0,88,23.8,26.0,1.8,2.5,88,1010.1,1010.1,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 18:20,26.6,88,26.0,90,24.1,26.0,2.3,2.3,81,1010.0,1010.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 18:25,26.5,88,26.0,90,24.2,26.0,3.1,3.7,82,1010.1,1010.1,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 18:30,26.4,87,26.0,89,24.2,26.0,3.8,4.9,81,1010.3,1010.3,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 18:35,26.4,87,26.0,90,24.0,26.0,3.3,3.6,88,1010.3,1010.3,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 18:40,26.3,88,26.0,89,24.0,26.0,2.4,3.1,94,1010.4,1010.4,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 18:45,26.4,88,25.9,89,23.9,25.9,1.9,2.1,101,1010.3,1010.3,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 18:50,26.5,88,26.0,90,24.1,26.0,3.2,3.4,82,1010.4,1010.4,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 18:55,26.4,88,25.9,90,24.1,25.9,1.8,2.0,81,1010.3,1010.3,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 19:00,26.0,90,25.8,92,24.5,25.8,0.5,0.8,19,1010.4,1010.4,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 19:05,26.1,89,25.8,90,24.0,25.8,1.8,2.0,98,1010.4,1010.4,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 19:10,26.3,88,26.0,90,24.2,26.0,2.0,2.2,96,1010.6,1010.6,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 19:15,26.5,88,26.1,90,24.3,26.1,2.7,2.8,95,1010.5,1010.5,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 19:20,26.6,88,26.2,90,24.4,26.2,2.2,2.7,87,1010.4,1010.4,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 19:25,26.6,88,26.3,89,24.3,26.3,3.0,3.1,97,1010.5,1010.5,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 19:30,26.7,87,26.3,89,24.3,26.3,1.5,2.9,97,1010.7,1010.7,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 19:35,26.7,87,26.3,88,24.1,26.3,2.9,3.2,97,1010.8,1010.8,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 19:40,26.7,87,26.4,90,24.4,26.4,2.6,3.1,85,1010.9,1010.9,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 19:45,26.7,87,26.5,88,24.4,26.5,3.1,3.7,94,1010.8,1010.8,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 19:50,26.7,87,26.5,89,24.4,26.5,1.7,2.7,95,1011.0,1011.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 19:55,26.8,88,26.5,90,24.7,26.5,2.1,2.3,89,1010.9,1010.9,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:00,26.3,89,26.5,89,24.5,26.5,1.0,1.2,79,1011.0,1011.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:05,26.1,90,26.5,89,24.5,26.5,1.7,2.2,95,1011.0,1011.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:10,26.3,90,26.5,88,24.3,26.5,1.3,1.9,89,1010.9,1010.9,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:15,26.1,90,26.5,89,24.5,26.5,2.8,2.8,84,1011.0,1011.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:20,26.2,90,26.5,89,24.3,26.5,2.1,2.3,86,1011.0,1011.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:25,26.1,91,26.6,88,24.3,26.6,1.9,2.3,92,1011.1,1011.1,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:30,25.9,91,26.6,89,24.6,26.6,2.0,2.3,79,1011.2,1011.2,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:35,25.9,92,26.6,89,24.4,26.6,1.5,1.5,71,1011.2,1011.2,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:40,25.9,91,26.5,88,24.3,26.5,1.9,2.2,82,1011.3,1011.3,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:45,25.9,91,26.6,88,24.4,26.6,2.2,2.5,87,1011.5,1011.5,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:50,26.3,90,26.7,89,24.7,29.8,2.0,2.5,91,1011.4,1011.4,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 20:55,26.5,89,26.7,89,24.7,29.8,2.7,2.8,96,1011.5,1011.5,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 21:00,26.6,89,26.7,89,24.7,29.8,2.8,2.9,93,1011.3,1011.3,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 21:05,26.7,88,26.8,89,24.8,30.0,1.9,2.7,92,1011.5,1011.5,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 21:10,26.7,88,26.8,88,24.6,29.9,2.6,3.2,96,1011.5,1011.5,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 21:15,26.8,88,26.9,87,24.4,30.1,3.2,3.3,100,1011.7,1011.7,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 21:20,27.0,87,27.1,87,24.8,30.7,2.9,3.0,85,1011.6,1011.6,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 21:25,26.8,87,27.1,86,24.6,30.6,3.2,3.4,88,1011.7,1011.7,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 21:30,26.9,87,27.1,87,24.8,30.7,3.1,3.3,92,1011.8,1011.8,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 21:35,27.1,87,27.0,88,24.8,30.5,3.2,3.8,86,1011.9,1011.9,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 21:40,27.0,87,27.1,88,24.9,30.8,3.7,4.1,89,1011.9,1011.9,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 21:45,27.0,87,27.1,87,24.6,30.7,4.5,4.9,86,1012.0,1012.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 21:50,27.1,86,27.3,86,24.6,31.1,4.0,5.1,89,1012.0,1012.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 21:55,27.1,85,27.2,85,24.5,30.8,5.5,5.8,99,1012.0,1012.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 22:00,27.2,86,27.3,87,25.0,31.2,3.8,4.4,95,1012.0,1012.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 22:05,27.2,86,27.3,85,24.6,30.9,4.0,4.6,97,1012.0,1012.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 22:10,27.2,86,27.3,84,24.6,30.8,4.0,4.5,97,1012.2,1012.2,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 22:15,27.2,86,27.4,83,24.3,30.9,4.4,4.6,88,1012.1,1012.1,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 22:20,27.2,85,27.5,85,24.4,31.5,3.9,4.9,84,1012.1,1012.1,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 22:25,27.2,85,27.5,83,24.4,31.2,4.3,4.7,87,1012.0,1012.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 22:30,27.3,85,27.5,85,24.8,31.5,4.5,4.7,86,1012.0,1012.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 22:35,27.2,84,27.5,83,24.1,31.2,4.0,5.0,89,1011.9,1011.9,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 22:40,27.2,85,27.5,84,24.4,31.3,4.2,5.0,87,1012.0,1012.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 22:45,27.2,84,27.4,83,24.0,30.9,4.1,4.3,81,1012.1,1012.1,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 22:50,27.2,85,27.5,85,24.6,31.5,3.7,4.7,81,1012.2,1012.2,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 22:55,27.3,85,27.6,83,24.9,31.5,4.6,5.5,82,1012.0,1012.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 23:00,27.3,84,27.5,82,24.6,31.1,5.0,5.2,81,1011.9,1011.9,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 23:05,27.3,84,27.5,81,24.4,31.0,4.7,5.7,87,1011.8,1011.8,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 23:10,27.3,84,27.4,82,23.8,30.8,4.9,5.8,95,1011.9,1011.9,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 23:15,27.3,84,27.5,83,24.6,31.2,5.1,5.7,93,1012.0,1012.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 23:20,27.4,84,27.6,83,24.2,31.5,4.5,5.2,91,1011.9,1011.9,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 23:25,27.4,84,27.5,83,24.6,31.2,5.2,5.5,89,1012.0,1012.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 23:30,27.4,83,27.6,82,24.5,31.4,5.4,6.2,89,1012.2,1012.2,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 23:35,27.5,85,27.7,85,25.0,32.1,5.4,6.0,86,1012.0,1012.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 23:40,27.4,84,27.5,84,24.4,31.3,5.7,6.1,89,1012.1,1012.1,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 23:45,27.4,84,27.6,82,24.7,31.4,5.1,5.5,85,1012.2,1012.2,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 23:50,27.3,84,27.6,85,24.7,31.8,5.2,5.6,80,1012.1,1012.1,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 23:55,27.4,84,27.6,81,24.2,31.2,5.9,6.1,81,1012.0,1012.0,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/10 23:59,27.3,84,27.5,83,24.6,31.2,5.0,5.1,84,1011.8,1011.8,0.0,0,0.0,2.9,2.9,2.9,2.9,2.9
2024/5/11 0:00,27.3,84,27.5,83,24.6,31.2,5.0,5.1,84,1011.8,1011.8,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 0:05,27.3,84,27.4,83,24.5,30.9,5.3,5.9,84,1011.8,1011.8,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 0:10,27.4,84,27.5,85,24.6,31.5,5.1,5.6,85,1011.7,1011.7,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 0:15,27.4,83,27.6,80,23.9,31.1,5.3,6.2,87,1011.8,1011.8,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 0:20,27.4,84,27.7,81,24.3,31.6,6.2,6.7,87,1011.8,1011.8,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 0:25,27.4,83,27.6,85,24.5,31.8,6.0,6.4,84,1011.7,1011.7,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 0:30,27.4,83,27.6,83,24.5,31.5,6.1,6.6,82,1011.6,1011.6,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 0:35,27.4,84,27.5,83,24.1,31.2,5.0,5.6,88,1011.8,1011.8,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 0:40,27.3,83,27.5,82,24.4,31.1,6.1,6.2,89,1011.5,1011.5,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 0:45,27.3,83,27.5,81,24.1,31.0,5.7,5.8,81,1011.5,1011.5,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 0:50,27.3,83,27.5,83,23.9,31.2,4.7,5.3,84,1011.4,1011.4,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 0:55,27.3,83,27.5,81,24.4,31.0,4.7,5.6,89,1011.5,1011.5,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 1:00,27.3,83,27.5,83,24.6,31.2,4.7,4.8,91,1011.4,1011.4,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 1:05,27.3,83,27.5,82,24.2,31.1,4.8,5.2,87,1011.3,1011.3,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 1:10,27.3,83,27.5,82,24.1,31.1,4.4,5.0,84,1011.3,1011.3,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 1:15,27.3,84,27.4,83,24.5,30.9,4.8,4.9,85,1011.3,1011.3,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 1:20,27.3,83,27.4,83,24.7,30.9,4.2,4.5,88,1011.2,1011.2,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 1:25,27.3,84,27.3,84,24.2,30.8,3.4,4.3,93,1011.0,1011.0,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 1:30,27.3,84,27.3,84,24.4,30.8,3.2,3.9,89,1010.9,1010.9,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 1:35,27.3,85,27.3,83,24.4,30.7,3.5,4.1,83,1010.9,1010.9,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 1:40,27.2,85,27.3,83,24.2,30.7,2.7,3.0,84,1011.1,1011.1,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 1:45,27.2,85,27.3,84,24.2,30.8,2.9,3.4,92,1010.9,1010.9,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 1:50,27.2,84,27.2,84,24.3,30.7,3.4,4.4,96,1010.9,1010.9,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 1:55,27.3,85,27.2,84,24.3,30.7,3.4,3.7,89,1010.7,1010.7,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 2:00,27.2,85,27.3,85,24.2,30.9,3.3,3.8,89,1010.7,1010.7,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 2:05,27.2,85,27.2,85,24.3,30.8,3.3,3.9,89,1010.6,1010.6,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 2:10,27.2,85,27.2,88,24.9,31.1,3.4,4.0,84,1010.7,1010.7,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 2:15,27.1,86,27.2,88,24.9,31.1,3.5,3.8,87,1010.5,1010.5,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 2:20,27.1,86,27.1,87,24.4,30.7,3.8,4.1,92,1010.5,1010.5,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 2:25,27.1,86,27.2,88,24.7,31.1,3.2,4.0,85,1010.5,1010.5,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 2:30,27.1,86,27.1,87,24.8,30.7,4.3,4.5,85,1010.4,1010.4,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 2:35,27.2,86,27.2,89,24.9,31.2,3.6,3.9,85,1010.4,1010.4,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 2:40,27.1,86,27.1,86,24.6,30.6,2.9,3.6,87,1010.2,1010.2,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 2:45,27.0,87,27.1,88,24.6,30.8,2.9,3.1,83,1010.2,1010.2,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 2:50,27.0,87,27.1,87,24.6,30.7,2.9,3.1,92,1010.1,1010.1,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 2:55,27.0,87,27.1,86,24.6,30.6,3.3,3.3,92,1010.2,1010.2,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 3:00,27.0,87,27.1,87,24.6,30.7,3.0,3.8,87,1010.1,1010.1,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 3:05,27.0,87,27.1,88,24.9,30.8,3.9,4.1,82,1010.1,1010.1,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 3:10,27.1,88,27.1,87,24.8,30.7,4.0,4.0,95,1010.0,1010.0,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 3:15,27.1,87,27.1,86,24.6,30.6,3.1,3.8,89,1010.1,1010.1,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 3:20,27.1,87,27.1,88,24.8,30.8,3.6,4.0,89,1010.0,1010.0,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 3:25,27.1,88,27.1,88,25.1,30.8,2.8,3.2,91,1010.0,1010.0,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 3:30,26.9,87,27.2,88,25.0,31.1,3.0,3.3,88,1009.9,1009.9,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 3:35,26.8,88,27.1,88,25.1,30.8,2.7,3.1,83,1010.2,1010.2,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 3:40,27.0,88,27.2,88,25.0,31.1,3.3,3.8,81,1010.1,1010.1,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 3:45,27.0,88,27.2,87,24.9,31.0,3.0,3.1,80,1010.1,1010.1,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 3:50,27.0,88,27.2,88,25.0,31.1,3.3,3.6,92,1010.0,1010.0,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 3:55,27.1,88,27.1,87,24.9,30.7,3.4,3.6,82,1010.0,1010.0,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 4:00,27.0,88,27.1,89,25.0,30.9,3.3,3.9,84,1010.0,1010.0,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 4:05,27.0,88,27.1,88,24.8,30.8,3.1,3.8,88,1010.1,1010.1,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 4:10,27.1,88,27.1,89,24.9,30.9,4.1,4.4,84,1009.9,1009.9,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 4:15,27.0,88,27.1,88,25.1,30.8,4.0,4.6,86,1009.9,1009.9,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 4:20,27.1,88,27.1,90,25.3,31.1,4.2,4.3,84,1010.0,1010.0,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 4:25,27.0,88,27.1,88,25.1,30.8,4.2,4.5,93,1010.0,1010.0,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 4:30,27.1,88,27.2,88,25.0,31.1,4.4,4.6,84,1010.1,1010.1,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 4:35,27.1,88,27.2,89,25.0,31.2,3.8,4.4,84,1010.0,1010.0,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 4:40,27.1,87,27.2,89,25.2,31.2,3.7,4.4,92,1010.1,1010.1,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 4:45,27.1,88,27.1,89,25.1,30.9,3.6,4.3,86,1010.0,1010.0,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 4:50,27.0,88,27.1,89,25.1,30.9,3.7,4.3,86,1010.1,1010.1,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 4:55,27.0,88,27.1,88,24.9,30.8,3.7,4.1,82,1010.1,1010.1,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 5:00,27.0,88,27.1,88,24.9,30.8,3.5,4.2,86,1010.1,1010.1,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 5:05,26.9,88,27.1,88,24.9,30.8,3.5,4.2,85,1010.3,1010.3,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 5:10,26.9,88,27.1,89,25.1,30.9,2.9,3.3,89,1010.1,1010.1,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 5:15,26.9,88,27.1,90,25.3,31.1,2.7,3.1,86,1010.2,1010.2,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 5:20,26.9,88,27.1,88,25.1,30.8,3.5,4.2,87,1010.3,1010.3,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 5:25,27.0,88,27.0,89,25.0,30.6,3.5,3.6,88,1010.5,1010.5,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 5:30,27.0,88,27.0,90,25.0,30.7,2.9,3.2,85,1010.3,1010.3,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 5:35,26.6,89,27.0,89,25.0,30.6,3.3,3.5,80,1010.5,1010.5,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 5:40,26.5,90,27.1,89,25.1,30.9,3.7,3.7,88,1010.4,1010.4,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 5:45,26.5,90,27.1,89,25.3,30.9,3.3,3.5,80,1010.5,1010.5,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 5:50,26.3,91,27.0,89,25.0,30.6,2.4,3.2,86,1010.6,1010.6,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 5:55,26.2,91,27.0,90,25.2,30.7,3.3,3.4,82,1010.4,1010.4,0.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 6:00,26.3,91,27.1,89,25.1,30.9,2.1,3.0,82,1010.4,1010.4,0.2,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 6:05,26.3,91,27.1,89,25.1,30.9,3.2,3.7,86,1010.5,1010.5,0.7,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 6:10,26.6,90,27.0,89,25.0,30.6,2.7,3.4,79,1010.6,1010.6,1.8,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 6:15,26.7,90,27.0,89,25.0,30.6,3.5,3.8,84,1010.6,1010.6,4.0,0,0.0,2.9,0.0,2.9,2.9,2.9
2024/5/11 9:45,29.8,82,28.9,84,26.1,35.3,2.8,2.8,100,1013.5,1013.5,124.0,1,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 9:50,29.6,83,28.8,86,26.2,35.4,1.9,2.3,93,1013.5,1013.5,134.4,1,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 9:55,29.8,82,28.8,85,25.9,35.2,2.4,2.8,94,1013.5,1013.5,130.3,1,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 10:00,29.8,82,28.8,85,26.0,35.2,1.3,2.2,114,1013.3,1013.3,122.4,1,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 10:05,29.9,82,28.9,84,25.7,35.3,2.1,2.5,95,1013.3,1013.3,126.3,1,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 10:10,30.2,81,29.0,87,26.2,36.3,1.8,2.0,99,1013.2,1013.2,121.7,1,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 10:15,30.2,81,29.4,82,26.2,36.3,2.0,2.2,83,1013.1,1013.1,316.1,2,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 10:20,30.2,81,29.5,83,26.3,36.9,1.9,2.2,93,1013.1,1013.1,61.8,0,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 10:25,30.1,81,29.3,82,25.9,36.0,2.4,2.7,94,1013.2,1013.2,61.2,0,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 10:30,30.2,80,29.7,83,26.5,37.6,1.7,2.1,97,1013.1,1013.1,102.7,0,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 10:35,30.3,80,29.8,80,26.0,37.0,2.1,2.5,89,1013.1,1013.1,49.9,0,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 10:40,30.4,79,30.0,79,26.0,37.4,2.4,2.8,95,1012.9,1012.9,289.8,2,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 10:45,30.3,80,29.7,78,25.5,36.3,2.9,3.6,93,1012.8,1012.8,46.4,0,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 10:50,30.4,78,29.7,79,25.5,36.6,2.7,3.0,95,1012.9,1012.9,130.0,1,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 10:55,30.5,80,29.8,78,25.6,36.4,2.9,3.2,99,1012.7,1012.7,310.9,2,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 11:00,30.6,77,29.6,82,25.8,37.0,3.2,4.0,89,1012.6,1012.6,141.2,1,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 11:05,30.6,78,29.6,77,25.1,35.7,2.9,3.4,92,1012.7,1012.7,105.7,0,0.0,0.0,0.0,2.9,2.9,2.9
2024/5/11 11:10,30.8,77,29.8,80,26.4,37.0,2.8,3.0,88,1012.6,1012.6,59.2,0,0.0,0.0,0.0,2.9,2.9,2.9
